BillURL,SessionYr,BillName,StageName,StageDate,StageLink
http://services.parliament.uk//bills/2010-12/sportsgroundssafetyauthority.html,2010-12,Sports Grounds Safety Authority Act,1st reading: House of Commons,30.06.2010,http://www.publications.parliament.uk/pa/cm201011/cmhansrd/cm100630/debtext/100630-0004.htm#10063036000008
http://services.parliament.uk//bills/2010-12/sportsgroundssafetyauthority.html,2010-12,Sports Grounds Safety Authority Act,2nd reading: House of Commons,22.10.2010,http://www.publications.parliament.uk/pa/cm201011/cmhansrd/cm101022/debtext/101022-0002.htm#1010226000007
http://services.parliament.uk//bills/2010-12/sportsgroundssafetyauthority.html,2010-12,Sports Grounds Safety Authority Act,Money resolution: House of Commons,15.11.2010,http://www.publications.parliament.uk/pa/cm201011/cmhansrd/cm101115/debtext/101115-0003.htm#10111518000002
http://services.parliament.uk//bills/2010-12/sportsgroundssafetyauthority.html,2010-12,Sports Grounds Safety Authority Act,Committee Stage 1st sitting: House of Commons,19.01.2011,http://www.publications.parliament.uk/pa/cm201011/cmpublic/sportsgrnd/110119/am/110119s01.htm
http://services.parliament.uk//bills/2010-12/sportsgroundssafetyauthority.html,2010-12,Sports Grounds Safety Authority Act,Report stage: House of Commons,04.03.2011,http://www.publications.parliament.uk/pa/cm201011/cmhansrd/cm110304/debtext/110304-0001.htm#11030451000001
http://services.parliament.uk//bills/2010-12/sportsgroundssafetyauthority.html,2010-12,Sports Grounds Safety Authority Act,3rd reading: House of Commons,04.03.2011,http://www.publications.parliament.uk/pa/cm201011/cmhansrd/cm110304/debtext/110304-0001.htm#11030451000001
http://services.parliament.uk//bills/2010-12/sportsgroundssafetyauthority.html,2010-12,Sports Grounds Safety Authority Act,1st reading: House of Lords,07.03.2011,http://www.publications.parliament.uk/pa/ld201011/ldhansrd/text/110307-0002.htm#11030732000132
http://services.parliament.uk//bills/2010-12/sportsgroundssafetyauthority.html,2010-12,Sports Grounds Safety Authority Act,2nd reading: House of Lords,13.05.2011,http://www.publications.parliament.uk/pa/ld201011/ldhansrd/text/110513-0001.htm#11051352000359
http://services.parliament.uk//bills/2010-12/sportsgroundssafetyauthority.html,2010-12,Sports Grounds Safety Authority Act,Committee: 1st sitting: House of Lords,09.06.2011,http://www.publications.parliament.uk/pa/ld201011/ldhansrd/text/110609-0001.htm#11060954001021
http://services.parliament.uk//bills/2010-12/sportsgroundssafetyauthority.html,2010-12,Sports Grounds Safety Authority Act,3rd reading: House of Lords,16.06.2011,http://www.publications.parliament.uk/pa/ld201011/ldhansrd/text/110616-0001.htm#11061643000203
http://services.parliament.uk//bills/2010-12/sportsgroundssafetyauthority.html,2010-12,Sports Grounds Safety Authority Act,Royal Assent,12.07.2011,http://www.publications.parliament.uk/pa/ld201011/ldhansrd/text/110712-0003.htm#1107133000118
http://services.parliament.uk//bills/2010-12/stgeorgesdayandstdavidsday.html,2010-12,St George's Day and St David's Day Bill,1st reading: House of Commons,15.12.2010,http://www.publications.parliament.uk/pa/cm201011/cmhansrd/cm101215/debtext/101215-0001.htm#10121530000002
http://services.parliament.uk//bills/2010-12/stgeorgesdayandstdavidsday.html,2010-12,St George's Day and St David's Day Bill,2nd reading: House of Commons,13.05.2011,http://www.publications.parliament.uk/pa/cm201011/cmhansrd/cm110513/debtext/110513-0002.htm#11051346000004
http://services.parliament.uk//bills/2010-12/statementsoftaxation.html,2010-12,Statements of Taxation Bill,1st reading: House of Commons,25.01.2012,http://www.publications.parliament.uk/pa/cm201212/cmhansrd/cm120125/debtext/120125-0001.htm#12012538000001
http://services.parliament.uk//bills/2010-12/subterraneandevelopmenthl.html,2010-12,Subterranean Development Bill [HL],1st reading: House of Lords,08.12.2011,http://www.publications.parliament.uk/pa/ld201011/ldhansrd/text/111208-0001.htm#11120862000756
http://services.parliament.uk//bills/2010-12/subterraneandevelopmenthl.html,2010-12,Subterranean Development Bill [HL],2nd reading: House of Lords,10.02.2012,http://www.publications.parliament.uk/pa/ld201212/ldhansrd/text/120210-0001.htm#12021030000492
http://services.parliament.uk//bills/2010-12/successiontothecrown.html,2010-12,Succession to the Crown Bill,1st reading: House of Commons,18.01.2011,http://www.publications.parliament.uk/pa/cm201011/cmhansrd/cm110118/debtext/110118-0001.htm#11011866000001
http://services.parliament.uk//bills/2010-12/suicideprevention.html,2010-12,Suicide (Prevention) Bill,1st reading: House of Commons,25.04.2012,http://www.publications.parliament.uk/pa/cm201212/cmhansrd/cm120425/debtext/120425-0002.htm#12042542000003
http://services.parliament.uk//bills/2010-12/sundaytradingamendment.html,2010-12,Sunday Trading (Amendment) Bill,1st reading: House of Commons,06.07.2011,http://www.publications.parliament.uk/pa/cm201011/cmhansrd/cm110706/debtext/110706-0001.htm#11070680000002
http://services.parliament.uk//bills/2010-12/sundaytradinglondonolympicgamesandparalympicgames.html,2010-12,Sunday Trading (London Olympic Games and Paralympic Games) Act,1st reading: House of Lords,28.03.2012,http://www.publications.parliament.uk/pa/ld201212/ldhansrd/text/120328-0003.htm#12032878000341
http://services.parliament.uk//bills/2010-12/sundaytradinglondonolympicgamesandparalympicgames.html,2010-12,Sunday Trading (London Olympic Games and Paralympic Games) Act,2nd reading: House of Lords,24.04.2012,http://www.publications.parliament.uk/pa/ld201212/ldhansrd/text/120424-0002.htm#12042482000137
http://services.parliament.uk//bills/2010-12/sundaytradinglondonolympicgamesandparalympicgames.html,2010-12,Sunday Trading (London Olympic Games and Paralympic Games) Act,Committee: 1st sitting: House of Lords,26.04.2012,http://www.publications.parliament.uk/pa/ld201212/ldhansrd/text/120426-0001.htm#12042668001424
http://services.parliament.uk//bills/2010-12/sundaytradinglondonolympicgamesandparalympicgames.html,2010-12,Sunday Trading (London Olympic Games and Paralympic Games) Act,Report stage: House of Lords,26.04.2012,http://www.publications.parliament.uk/pa/ld201212/ldhansrd/text/120426-0001.htm#12042668001424
http://services.parliament.uk//bills/2010-12/sundaytradinglondonolympicgamesandparalympicgames.html,2010-12,Sunday Trading (London Olympic Games and Paralympic Games) Act,3rd reading: House of Lords,26.04.2012,http://www.publications.parliament.uk/pa/ld201212/ldhansrd/text/120426-0001.htm#12042668001424
http://services.parliament.uk//bills/2010-12/sundaytradinglondonolympicgamesandparalympicgames.html,2010-12,Sunday Trading (London Olympic Games and Paralympic Games) Act,1st reading: House of Commons,26.04.2012,http://www.parliament.uk/business/bills-and-legislation/current-bills/bills-before-parliament-no-debate/
http://services.parliament.uk//bills/2010-12/sundaytradinglondonolympicgamesandparalympicgames.html,2010-12,Sunday Trading (London Olympic Games and Paralympic Games) Act,2nd reading: House of Commons,30.04.2012,http://www.publications.parliament.uk/pa/cm201212/cmhansrd/cm120430/debtext/120430-0002.htm#12043013000001
http://services.parliament.uk//bills/2010-12/sundaytradinglondonolympicgamesandparalympicgames.html,2010-12,Sunday Trading (London Olympic Games and Paralympic Games) Act,3rd reading: House of Commons,30.04.2012,http://www.publications.parliament.uk/pa/cm201212/cmhansrd/cm120430/debtext/120430-0004.htm#column_1359
http://services.parliament.uk//bills/2010-12/sundaytradinglondonolympicgamesandparalympicgames.html,2010-12,Sunday Trading (London Olympic Games and Paralympic Games) Act,Allocation of time motion: House of Commons,30.04.2012,http://www.publications.parliament.uk/pa/cm201212/cmhansrd/cm120430/debtext/120430-0002.htm#1204305000002
http://services.parliament.uk//bills/2010-12/sundaytradinglondonolympicgamesandparalympicgames.html,2010-12,Sunday Trading (London Olympic Games and Paralympic Games) Act,Royal Assent,01.05.2012,http://www.publications.parliament.uk/pa/ld201212/ldhansrd/text/120501-0001.htm#12050153000331
http://services.parliament.uk//bills/2010-12/superannuation.html,2010-12,Superannuation Act,1st reading: House of Commons,15.07.2010,http://www.parliament.uk/business/bills-and-legislation/current-bills/bills-before-parliament-no-debate/
http://services.parliament.uk//bills/2010-12/superannuation.html,2010-12,Superannuation Act,2nd reading: House of Commons,07.09.2010,http://www.publications.parliament.uk/pa/cm201011/cmhansrd/cm100907/debtext/100907-0002.htm#10090740000001
http://services.parliament.uk//bills/2010-12/superannuation.html,2010-12,Superannuation Act,Programme motion: House of Commons,07.09.2010,http://www.publications.parliament.uk/pa/cm201011/cmhansrd/cm100907/debtext/100907-0004.htm#1009081000001
http://services.parliament.uk//bills/2010-12/superannuation.html,2010-12,Superannuation Act,Committee stage: 1st sitting: House of Commons,14.09.2010,http://www.publications.parliament.uk/pa/cm201011/cmpublic/super/100914/am/100914s01.htm
http://services.parliament.uk//bills/2010-12/superannuation.html,2010-12,Superannuation Act,Committee stage: 2nd sitting: House of Commons,14.09.2010,http://www.publications.parliament.uk/pa/cm201011/cmpublic/super/100914/pm/100914s01.htm
http://services.parliament.uk//bills/2010-12/superannuation.html,2010-12,Superannuation Act,Committee stage: 3rd sitting: House of Commons,16.09.2010,http://www.publications.parliament.uk/pa/cm201011/cmpublic/super/100916/am/100916s01.htm
http://services.parliament.uk//bills/2010-12/superannuation.html,2010-12,Superannuation Act,Committee stage: 4th sitting: House of Commons,16.09.2010,http://www.publications.parliament.uk/pa/cm201011/cmpublic/super/100916/pm/100916s01.htm
http://services.parliament.uk//bills/2010-12/superannuation.html,2010-12,Superannuation Act,Report stage: House of Commons,13.10.2010,http://www.publications.parliament.uk/pa/cm201011/cmhansrd/cm101013/debtext/101013-0001.htm#10101328000002
http://services.parliament.uk//bills/2010-12/superannuation.html,2010-12,Superannuation Act,3rd reading: House of Commons,13.10.2010,http://www.publications.parliament.uk/pa/cm201011/cmhansrd/cm101013/debtext/101013-0002.htm
http://services.parliament.uk//bills/2010-12/superannuation.html,2010-12,Superannuation Act,1st reading: House of Lords,14.10.2010,
http://services.parliament.uk//bills/2010-12/superannuation.html,2010-12,Superannuation Act,2nd reading: House of Lords,26.10.2010,http://www.publications.parliament.uk/pa/ld201011/ldhansrd/text/101026-0001.htm#10102624000397
http://services.parliament.uk//bills/2010-12/superannuation.html,2010-12,Superannuation Act,Committee: 1st sitting: House of Lords,10.11.2010,http://www.publications.parliament.uk/pa/ld201011/ldhansrd/text/101110-gc0001.htm#10111048000282
http://services.parliament.uk//bills/2010-12/superannuation.html,2010-12,Superannuation Act,Report stage: House of Lords,01.12.2010,http://www.publications.parliament.uk/pa/ld201011/ldhansrd/text/101201-0001.htm#10120139000745
http://services.parliament.uk//bills/2010-12/superannuation.html,2010-12,Superannuation Act,3rd reading: House of Lords,07.12.2010,http://www.publications.parliament.uk/pa/ld201011/ldhansrd/text/101207-0001.htm#10120738000515
http://services.parliament.uk//bills/2010-12/superannuation.html,2010-12,Superannuation Act,Ping Pong: House of Commons,14.12.2010,http://www.publications.parliament.uk/pa/cm201011/cmhansrd/cm101214/debtext/101214-0002.htm#10121446000002
http://services.parliament.uk//bills/2010-12/superannuation.html,2010-12,Superannuation Act,Programme motion (No. 2): House of Commons,14.12.2010,http://www.publications.parliament.uk/pa/cm201011/cmhansrd/cm101214/debtext/101214-0002.htm#10121446000010
http://services.parliament.uk//bills/2010-12/superannuation.html,2010-12,Superannuation Act,Royal Assent,16.12.2010,http://www.publications.parliament.uk/pa/ld201011/ldhansrd/text/101216-0001.htm#10121652000722
http://services.parliament.uk//bills/2010-12/supplyandappropriationanticipationandadjustments.html,2010-12,Supply and Appropriation (Anticipation and Adjustments) Act,1st reading: House of Commons,28.02.2012,http://www.publications.parliament.uk/pa/cm201212/cmhansrd/cm120228/debtext/120228-0004.htm#column_264
http://services.parliament.uk//bills/2010-12/supplyandappropriationanticipationandadjustments.html,2010-12,Supply and Appropriation (Anticipation and Adjustments) Act,2nd reading: House of Commons,29.02.2012,http://www.publications.parliament.uk/pa/cm201212/cmhansrd/cm120229/debtext/120229-0004.htm#12022978000007
http://services.parliament.uk//bills/2010-12/supplyandappropriationanticipationandadjustments.html,2010-12,Supply and Appropriation (Anticipation and Adjustments) Act,3rd reading: House of Commons,29.02.2012,http://www.publications.parliament.uk/pa/cm201212/cmhansrd/cm120229/debtext/120229-0004.htm#12022978000007
http://services.parliament.uk//bills/2010-12/supplyandappropriationanticipationandadjustments.html,2010-12,Supply and Appropriation (Anticipation and Adjustments) Act,1st reading: House of Lords,01.03.2012,http://www.publications.parliament.uk/pa/ld201212/ldhansrd/text/120301-0001.htm#12030146000956
http://services.parliament.uk//bills/2010-12/supplyandappropriationanticipationandadjustments.html,2010-12,Supply and Appropriation (Anticipation and Adjustments) Act,2nd reading: House of Lords,06.03.2012,http://www.publications.parliament.uk/pa/ld201212/ldhansrd/text/120306-0001.htm#12030640001353
http://services.parliament.uk//bills/2010-12/supplyandappropriationanticipationandadjustments.html,2010-12,Supply and Appropriation (Anticipation and Adjustments) Act,Royal Assent,08.03.2012,http://www.publications.parliament.uk/pa/ld201212/ldhansrd/text/120308-0001.htm#12030888002388
http://services.parliament.uk//bills/2010-12/supplyandappropriationmainestimates.html,2010-12,Supply and Appropriation (Main Estimates) Act,1st reading: House of Commons,06.07.2011,http://www.publications.parliament.uk/pa/cm201011/cmhansrd/cm110706/debtext/110706-0004.htm#110706104000005
http://services.parliament.uk//bills/2010-12/supplyandappropriationmainestimates.html,2010-12,Supply and Appropriation (Main Estimates) Act,2nd reading: House of Commons,07.07.2011,http://www.publications.parliament.uk/pa/cm201011/cmhansrd/cm110707/debtext/110707-0002.htm#11070745000015
http://services.parliament.uk//bills/2010-12/supplyandappropriationmainestimates.html,2010-12,Supply and Appropriation (Main Estimates) Act,3rd reading: House of Commons,07.07.2011,http://www.publications.parliament.uk/pa/cm201011/cmhansrd/cm110707/debtext/110707-0002.htm#11070745000015
http://services.parliament.uk//bills/2010-12/supplyandappropriationmainestimates.html,2010-12,Supply and Appropriation (Main Estimates) Act,1st reading: House of Lords,07.07.2011,http://www.publications.parliament.uk/pa/ld201011/ldhansrd/text/110707-0001.htm#11070743000541
http://services.parliament.uk//bills/2010-12/supplyandappropriationmainestimates.html,2010-12,Supply and Appropriation (Main Estimates) Act,2nd reading: House of Lords,18.07.2011,http://www.publications.parliament.uk/pa/ld201011/ldhansrd/text/110718-0002.htm#11071830000098
http://services.parliament.uk//bills/2010-12/supplyandappropriationmainestimates.html,2010-12,Supply and Appropriation (Main Estimates) Act,3rd reading: House of Lords,18.07.2011,http://www.publications.parliament.uk/pa/ld201011/ldhansrd/text/110718-0002.htm#11071830000098
http://services.parliament.uk//bills/2010-12/supplyandappropriationmainestimates.html,2010-12,Supply and Appropriation (Main Estimates) Act,Committee negatived: House of Lords,18.07.2011,http://www.publications.parliament.uk/pa/ld201011/ldhansrd/text/110718-0002.htm#11071830000098
http://services.parliament.uk//bills/2010-12/supplyandappropriationmainestimates.html,2010-12,Supply and Appropriation (Main Estimates) Act,Royal Assent,19.07.2011,http://www.publications.parliament.uk/pa/ld201011/ldhansrd/text/110719-0001.htm#11071993000367
http://services.parliament.uk//bills/2010-12/supportandprotectionforelderlypeopleandadultsatriskofabuse.html,2010-12,Support and Protection for Elderly People and Adults at Risk of Abuse Bill,1st reading: House of Commons,10.11.2010,http://www.publications.parliament.uk/pa/cm201011/cmhansrd/cm101110/debtext/101110-0001.htm#10111043000003
http://services.parliament.uk//bills/2010-12/surrogateparentsleavepayandallowancearrangements.html,2010-12,"Surrogate Parents (Leave, Pay and Allowance Arrangements) Bill",1st reading: House of Commons,17.04.2012,http://www.publications.parliament.uk/pa/cm201212/cmhansrd/cm120417/debtext/120417-0002.htm#12041733000001
http://services.parliament.uk//bills/2010-12/sustainableenergylocalplans.html,2010-12,Sustainable Energy (Local Plans) Bill,1st reading: House of Commons,05.04.2011,http://www.publications.parliament.uk/pa/cm201011/cmhansrd/cm110405/debtext/110405-0002.htm#11040574000016
http://services.parliament.uk//bills/2010-12/sustainableenergylocalplans.html,2010-12,Sustainable Energy (Local Plans) Bill,2nd reading: House of Commons,Date to be announced,
http://services.parliament.uk//bills/2010-12/sustainablelivestock.html,2010-12,Sustainable Livestock Bill,1st reading: House of Commons,30.06.2010,http://www.publications.parliament.uk/pa/cm201011/cmhansrd/cm100630/debtext/100630-0004.htm#10063036000008
http://services.parliament.uk//bills/2010-12/sustainablelivestock.html,2010-12,Sustainable Livestock Bill,2nd reading: House of Commons,12.11.2010,http://www.publications.parliament.uk/pa/cm201011/cmhansrd/cm101112/debtext/101112-0001.htm#10111224000002
http://services.parliament.uk//bills/2010-12/taxandfinancialtransparency.html,2010-12,Tax and Financial Transparency Bill,1st reading: House of Commons,17.03.2011,http://www.publications.parliament.uk/pa/cm201011/cmhansrd/cm110317/debtext/110317-0001.htm#11031765000009
http://services.parliament.uk//bills/2010-12/taxrefundsregulationreview.html,2010-12,Tax Refunds Regulation (Review) Bill,1st reading: House of Commons,07.12.2011,http://www.publications.parliament.uk/pa/cm201011/cmhansrd/cm111207/debtext/111207-0001.htm#11120739000002
http://services.parliament.uk//bills/2010-12/taxationfreedomday.html,2010-12,Taxation Freedom Day Bill,1st reading: House of Commons,05.07.2010,http://www.publications.parliament.uk/pa/cm201011/cmhansrd/cm100705/debtext/100705-0002.htm#10070540000002
http://services.parliament.uk//bills/2010-12/taxationfreedomday.html,2010-12,Taxation Freedom Day Bill,2nd reading: House of Commons,25.11.2011,http://www.publications.parliament.uk/pa/cm201011/cmhansrd/cm111125/debtext/111125-0001.htm#11112522000003
http://services.parliament.uk//bills/2010-12/televisionandradioadvertisingcreditanddebtmanagementservices.html,2010-12,Television and Radio Advertising (Credit and Debt Management Services) Bill,1st reading: House of Commons,21.12.2010,http://www.publications.parliament.uk/pa/cm201011/cmhansrd/cm101221/debtext/101221-0001.htm#10122139000002
http://services.parliament.uk//bills/2010-12/terrorismpreventionandinvestigationmeasures.html,2010-12,Terrorism Prevention and Investigation Measures Act,1st reading: House of Commons,23.05.2011,http://www.publications.parliament.uk/pa/cm201011/cmhansrd/cm110523/debtext/110523-0002.htm#1105237000010
http://services.parliament.uk//bills/2010-12/terrorismpreventionandinvestigationmeasures.html,2010-12,Terrorism Prevention and Investigation Measures Act,2nd reading: House of Commons,07.06.2011,http://www.publications.parliament.uk/pa/cm201011/cmhansrd/cm110607/debtext/110607-0002.htm#11060749000002
http://services.parliament.uk//bills/2010-12/terrorismpreventionandinvestigationmeasures.html,2010-12,Terrorism Prevention and Investigation Measures Act,Programme motion: House of Commons,07.06.2011,http://www.publications.parliament.uk/pa/cm201011/cmhansrd/cm110607/debtext/110607-0004.htm#11060779000004
http://services.parliament.uk//bills/2010-12/terrorismpreventionandinvestigationmeasures.html,2010-12,Terrorism Prevention and Investigation Measures Act,Money resolution: House of Commons,07.06.2011,http://www.publications.parliament.uk/pa/cm201011/cmhansrd/cm110607/debtext/110607-0004.htm#11060779000005
http://services.parliament.uk//bills/2010-12/terrorismpreventionandinvestigationmeasures.html,2010-12,Terrorism Prevention and Investigation Measures Act,Committee Debate - 1st sitting: House of Commons,21.06.2011,http://www.publications.parliament.uk/pa/cm201011/cmpublic/terrorism/110621/am/110621s01.htm
http://services.parliament.uk//bills/2010-12/terrorismpreventionandinvestigationmeasures.html,2010-12,Terrorism Prevention and Investigation Measures Act,Committee Debate - 2nd sitting: House of Commons,21.06.2011,http://www.publications.parliament.uk/pa/cm201011/cmpublic/terrorism/110621/pm/110621s01.htm
http://services.parliament.uk//bills/2010-12/terrorismpreventionandinvestigationmeasures.html,2010-12,Terrorism Prevention and Investigation Measures Act,Committee Debate - 3rd sitting: House of Commons,23.06.2011,http://www.publications.parliament.uk/pa/cm201011/cmpublic/terrorism/110623/am/110623s01.htm
http://services.parliament.uk//bills/2010-12/terrorismpreventionandinvestigationmeasures.html,2010-12,Terrorism Prevention and Investigation Measures Act,Committee Debate - 4th sitting: House of Commons,23.06.2011,http://www.publications.parliament.uk/pa/cm201011/cmpublic/terrorism/110623/pm/110623s01.htm
http://services.parliament.uk//bills/2010-12/terrorismpreventionandinvestigationmeasures.html,2010-12,Terrorism Prevention and Investigation Measures Act,Committee Debate - 5th sitting: House of Commons,28.06.2011,http://www.publications.parliament.uk/pa/cm201011/cmpublic/terrorism/110628/am/110628s01.htm
http://services.parliament.uk//bills/2010-12/terrorismpreventionandinvestigationmeasures.html,2010-12,Terrorism Prevention and Investigation Measures Act,Committee Debate - 6th sitting: House of Commons,28.06.2011,http://www.publications.parliament.uk/pa/cm201011/cmpublic/terrorism/110628/pm/110628s01.htm
http://services.parliament.uk//bills/2010-12/terrorismpreventionandinvestigationmeasures.html,2010-12,Terrorism Prevention and Investigation Measures Act,Committee Debate - 7th sitting: House of Commons,30.06.2011,http://www.publications.parliament.uk/pa/cm201011/cmpublic/terrorism/110630/am/110630s01.htm
http://services.parliament.uk//bills/2010-12/terrorismpreventionandinvestigationmeasures.html,2010-12,Terrorism Prevention and Investigation Measures Act,Committee Debate - 8th sitting: House of Commons,30.06.2011,http://www.publications.parliament.uk/pa/cm201011/cmpublic/terrorism/110630/pm/110630s01.htm
http://services.parliament.uk//bills/2010-12/terrorismpreventionandinvestigationmeasures.html,2010-12,Terrorism Prevention and Investigation Measures Act,Committee Debate - 9th sitting: House of Commons,05.07.2011,http://www.publications.parliament.uk/pa/cm201011/cmpublic/terrorism/110705/am/110705s01.htm
http://services.parliament.uk//bills/2010-12/terrorismpreventionandinvestigationmeasures.html,2010-12,Terrorism Prevention and Investigation Measures Act,Committee Debate - 10th sitting: House of Commons,05.07.2011,http://www.publications.parliament.uk/pa/cm201011/cmpublic/terrorism/110705/pm/110705s01.htm
http://services.parliament.uk//bills/2010-12/terrorismpreventionandinvestigationmeasures.html,2010-12,Terrorism Prevention and Investigation Measures Act,Report stage: House of Commons,05.09.2011,http://www.publications.parliament.uk/pa/cm201011/cmhansrd/cm110905/debtext/110905-0002.htm#11090519000001
http://services.parliament.uk//bills/2010-12/terrorismpreventionandinvestigationmeasures.html,2010-12,Terrorism Prevention and Investigation Measures Act,3rd reading: House of Commons,05.09.2011,http://www.publications.parliament.uk/pa/cm201011/cmhansrd/cm110905/debtext/110905-0004.htm#column_132
http://services.parliament.uk//bills/2010-12/terrorismpreventionandinvestigationmeasures.html,2010-12,Terrorism Prevention and Investigation Measures Act,1st reading: House of Lords,06.09.2011,http://www.publications.parliament.uk/pa/ld201011/ldhansrd/text/110906-0001.htm#11090651001087
http://services.parliament.uk//bills/2010-12/terrorismpreventionandinvestigationmeasures.html,2010-12,Terrorism Prevention and Investigation Measures Act,2nd reading: House of Lords,05.10.2011,http://www.publications.parliament.uk/pa/ld201011/ldhansrd/text/111005-0001.htm#11100539000302
http://services.parliament.uk//bills/2010-12/terrorismpreventionandinvestigationmeasures.html,2010-12,Terrorism Prevention and Investigation Measures Act,Committee: 1st sitting: House of Lords,19.10.2011,http://www.publications.parliament.uk/pa/ld201011/ldhansrd/text/111019-0001.htm#11101943000345
http://services.parliament.uk//bills/2010-12/terrorismpreventionandinvestigationmeasures.html,2010-12,Terrorism Prevention and Investigation Measures Act,Committee: 2nd sitting: House of Lords,01.11.2011,http://www.publications.parliament.uk/pa/ld201011/ldhansrd/text/111101-0001.htm#11110170001452
http://services.parliament.uk//bills/2010-12/terrorismpreventionandinvestigationmeasures.html,2010-12,Terrorism Prevention and Investigation Measures Act,Report stage: House of Lords,15.11.2011,http://www.publications.parliament.uk/pa/ld201011/ldhansrd/text/111115-0001.htm#11111560000745
http://services.parliament.uk//bills/2010-12/terrorismpreventionandinvestigationmeasures.html,2010-12,Terrorism Prevention and Investigation Measures Act,3rd reading: House of Lords,23.11.2011,http://www.publications.parliament.uk/pa/ld201011/ldhansrd/text/111123-0001.htm#11112381000362
http://services.parliament.uk//bills/2010-12/terrorismpreventionandinvestigationmeasures.html,2010-12,Terrorism Prevention and Investigation Measures Act,Ping Pong: House of Commons,29.11.2011,http://www.publications.parliament.uk/pa/cm201011/cmhansrd/cm111129/debtext/111129-0002.htm#11112951000007
http://services.parliament.uk//bills/2010-12/terrorismpreventionandinvestigationmeasures.html,2010-12,Terrorism Prevention and Investigation Measures Act,Programme motion: House of Commons,29.11.2011,http://www.publications.parliament.uk/pa/cm201011/cmhansrd/cm111129/debtext/111129-0002.htm#11112951000014
http://services.parliament.uk//bills/2010-12/terrorismpreventionandinvestigationmeasures.html,2010-12,Terrorism Prevention and Investigation Measures Act,Royal Assent,14.12.2011,http://www.publications.parliament.uk/pa/ld201011/ldhansrd/text/111214-0001.htm#11121475000782
http://services.parliament.uk//bills/2010-12/terroristassetfreezingetchl.html,2010-12,Terrorist Asset-Freezing etc. Act,1st reading: House of Lords,15.07.2010,http://www.publications.parliament.uk/pa/ld201011/ldhansrd/text/100715-0001.htm#10071527000626
http://services.parliament.uk//bills/2010-12/terroristassetfreezingetchl.html,2010-12,Terrorist Asset-Freezing etc. Act,2nd reading: House of Lords,27.07.2010,http://www.publications.parliament.uk/pa/ld201011/ldhansrd/text/100727-0001.htm#10072739000584
http://services.parliament.uk//bills/2010-12/terroristassetfreezingetchl.html,2010-12,Terrorist Asset-Freezing etc. Act,Committee: 1st sitting: House of Lords,06.10.2010,http://www.publications.parliament.uk/pa/ld201011/ldhansrd/text/101006-0001.htm#10100615000356
http://services.parliament.uk//bills/2010-12/terroristassetfreezingetchl.html,2010-12,Terrorist Asset-Freezing etc. Act,Report stage: House of Lords,25.10.2010,http://www.publications.parliament.uk/pa/ld201011/ldhansrd/text/101025-0001.htm#1010257000840
http://services.parliament.uk//bills/2010-12/terroristassetfreezingetchl.html,2010-12,Terrorist Asset-Freezing etc. Act,3rd reading: House of Lords,01.11.2010,http://www.publications.parliament.uk/pa/ld201011/ldhansrd/text/101101-0001.htm#10110110000396
http://services.parliament.uk//bills/2010-12/terroristassetfreezingetchl.html,2010-12,Terrorist Asset-Freezing etc. Act,1st reading: House of Commons,02.11.2010,http://www.parliament.uk/business/bills-and-legislation/current-bills/bills-before-parliament-no-debate/
http://services.parliament.uk//bills/2010-12/terroristassetfreezingetchl.html,2010-12,Terrorist Asset-Freezing etc. Act,2nd reading: House of Commons,15.11.2010,http://www.publications.parliament.uk/pa/cm201011/cmhansrd/cm101115/debtext/101115-0002.htm#10111511000001
http://services.parliament.uk//bills/2010-12/terroristassetfreezingetchl.html,2010-12,Terrorist Asset-Freezing etc. Act,Programme motion: House of Commons,15.11.2010,http://www.publications.parliament.uk/pa/cm201011/cmhansrd/cm101115/debtext/101115-0003.htm#10111518000006
http://services.parliament.uk//bills/2010-12/terroristassetfreezingetchl.html,2010-12,Terrorist Asset-Freezing etc. Act,Money resolution: House of Commons,15.11.2010,http://www.publications.parliament.uk/pa/cm201011/cmhansrd/cm101115/debtext/101115-0003.htm#10111518000007
http://services.parliament.uk//bills/2010-12/terroristassetfreezingetchl.html,2010-12,Terrorist Asset-Freezing etc. Act,Committee Stage Debate - 1st sitting: House of Commons,23.11.2010,http://www.publications.parliament.uk/pa/cm201011/cmpublic/terroristass/101123/am/101123s01.htm
http://services.parliament.uk//bills/2010-12/terroristassetfreezingetchl.html,2010-12,Terrorist Asset-Freezing etc. Act,Report stage: House of Commons,14.12.2010,http://www.publications.parliament.uk/pa/cm201011/cmhansrd/cm101214/debtext/101214-0002.htm#10121451000002
http://services.parliament.uk//bills/2010-12/terroristassetfreezingetchl.html,2010-12,Terrorist Asset-Freezing etc. Act,3rd reading: House of Commons,14.12.2010,http://www.publications.parliament.uk/pa/cm201011/cmhansrd/cm101214/debtext/101214-0002.htm#column_872
http://services.parliament.uk//bills/2010-12/terroristassetfreezingetchl.html,2010-12,Terrorist Asset-Freezing etc. Act,Programme motion (No. 2): House of Commons,14.12.2010,http://www.publications.parliament.uk/pa/cm201011/cmhansrd/cm101214/debtext/101214-0002.htm#10121451000005
http://services.parliament.uk//bills/2010-12/terroristassetfreezingetchl.html,2010-12,Terrorist Asset-Freezing etc. Act,Royal Assent,16.12.2010,http://www.publications.parliament.uk/pa/ld201011/ldhansrd/text/101216-0001.htm#10121652000722
