BillURL,SessionYr,BillName,BillCat,UKPB_Bill,UKPB_Act,RoyalAssent,RoyalAssentDate,StageName,StageDate,StageNumber,NumberofStages,firststage,firststagedate,StageLink
http://services.parliament.uk//bills/2007-08/bournemouthboroughcouncilhl.html,2007-08,Bournemouth Borough Council Act,PB,No,No,Yes,08.04.2010,Bill reintroduced: House of Commons,03.12.2009,15,21,Petition to introduce a Private Bill presented to Parliament,27.11.2006,NA
http://services.parliament.uk//bills/2007-08/bournemouthboroughcouncilhl.html,2007-08,Bournemouth Borough Council Act,PB,No,No,Yes,08.04.2010,Report stage: 1st sitting (debate adjourned): House of Commons,21.01.2010,16,21,Petition to introduce a Private Bill presented to Parliament,27.11.2006,http://www.publications.parliament.uk/pa/cm200910/cmhansrd/cm100121/debtext/100121-0011.htm#10012163000001
http://services.parliament.uk//bills/2007-08/bournemouthboroughcouncilhl.html,2007-08,Bournemouth Borough Council Act,PB,No,No,Yes,08.04.2010,Report stage: 2nd sitting (amendments made): House of Commons,28.01.2010,17,21,Petition to introduce a Private Bill presented to Parliament,27.11.2006,http://www.publications.parliament.uk/pa/cm200910/cmhansrd/cm100128/debtext/100128-0012.htm#10012861000002
http://services.parliament.uk//bills/2007-08/bournemouthboroughcouncilhl.html,2007-08,Bournemouth Borough Council Act,PB,No,No,Yes,08.04.2010,3rd reading (taken immediately after consideration): House of Commons,28.01.2010,18,21,Petition to introduce a Private Bill presented to Parliament,27.11.2006,http://www.publications.parliament.uk/pa/ld200708/ldhansrd/text/71129-0014.htm#07112977000002
http://services.parliament.uk//bills/2007-08/bournemouthboroughcouncilhl.html,2007-08,Bournemouth Borough Council Act,PB,No,No,Yes,08.04.2010,Ping Pong: House of Lords,30.03.2010,19,21,Petition to introduce a Private Bill presented to Parliament,27.11.2006,http://www.publications.parliament.uk/pa/ld200910/ldhansrd/text/100330-0010.htm#10033046000709
http://services.parliament.uk//bills/2007-08/bournemouthboroughcouncilhl.html,2007-08,Bournemouth Borough Council Act,PB,No,No,Yes,08.04.2010,Ping Pong: House of Commons,07.04.2010,20,21,Petition to introduce a Private Bill presented to Parliament,27.11.2006,http://www.publications.parliament.uk/pa/cm200910/cmhansrd/cm100407/debtext/100407-0001.htm#10040729000010
http://services.parliament.uk//bills/2007-08/bournemouthboroughcouncilhl.html,2007-08,Bournemouth Borough Council Act,PB,No,No,Yes,08.04.2010,Royal Assent,08.04.2010,21,21,Petition to introduce a Private Bill presented to Parliament,27.11.2006,http://www.publications.parliament.uk/pa/ld200910/ldhansrd/text/100408-0013.htm#10040856001075
http://services.parliament.uk//bills/2007-08/britishboardoffilmclassificationaccountabilitytoparliamentandappeals.html,2007-08,British Board of Film Classification (Accountability to Parliament and Appeals) Bill,PMB-C,Yes,No,No,NA,1st Reading: House of Commons,05.12.2007,1,2,1st Reading: House of Commons,05.12.2007,http://www.publications.parliament.uk/pa/cm200708/cmhansrd/cm071205/debtext/71205-0007.htm#07120549000013
http://services.parliament.uk//bills/2007-08/britishboardoffilmclassificationaccountabilitytoparliamentandappeals.html,2007-08,British Board of Film Classification (Accountability to Parliament and Appeals) Bill,PMB-C,Yes,No,No,NA,2nd Reading: House of Commons,29.02.2008,2,2,1st Reading: House of Commons,05.12.2007,http://www.publications.parliament.uk/pa/cm200708/cmhansrd/cm080229/debtext/80229-0001.htm#08022977000003
http://services.parliament.uk//bills/2007-08/britishoverseasterritoriesandcrowndependencies.html,2007-08,British Overseas Territories and Crown Dependencies Bill,PMB-C,Yes,No,No,NA,1st Reading: House of Commons,03.07.2008,1,1,1st Reading: House of Commons,03.07.2008,http://www.publications.parliament.uk/pa/cm200708/cmhansrd/cm080702/debtext/80702-0003.htm#08070254000002
http://services.parliament.uk//bills/2007-08/broadcastingtelevisionlicencefeeabolition.html,2007-08,Broadcasting (Television Licence Fee Abolition) Bill,PMB-C,Yes,No,No,NA,1st Reading: House of Commons,10.12.2007,1,2,1st Reading: House of Commons,10.12.2007,http://www.publications.parliament.uk/pa/cm200708/cmhansrd/cm071210/debtext/71210-0004.htm#0712105000009
http://services.parliament.uk//bills/2007-08/broadcastingtelevisionlicencefeeabolition.html,2007-08,Broadcasting (Television Licence Fee Abolition) Bill,PMB-C,Yes,No,No,NA,2nd Reading: House of Commons,17.10.2008,2,2,1st Reading: House of Commons,10.12.2007,http://www.publications.parliament.uk/pa/cm200708/cmhansrd/cm081017/debtext/81017-0003.htm#08101749000003
http://services.parliament.uk//bills/2007-08/broadsauthority.html,2007-08,Broads Authority Act,PB,No,No,Yes,02.07.2009,Private Bill presented to Parliament,27.11.2006,1,27,Private Bill presented to Parliament,27.11.2006,http://www.publications.parliament.uk/pa/ld200607/minutes/061128/ldordpap.htm#minproc
http://services.parliament.uk//bills/2007-08/broadsauthority.html,2007-08,Broads Authority Act,PB,No,No,Yes,02.07.2009,1st Reading: House of Commons,23.01.2007,2,27,Private Bill presented to Parliament,27.11.2006,http://www.publications.parliament.uk/pa/cm200607/cmvote/70123v01.htm
http://services.parliament.uk//bills/2007-08/broadsauthority.html,2007-08,Broads Authority Act,PB,No,No,Yes,02.07.2009,2nd Reading: House of Commons,25.04.2007,3,27,Private Bill presented to Parliament,27.11.2006,http://www.publications.parliament.uk/pa/cm200607/cmhansrd/cm070425/debtext/70425-0007.htm#07042552000003
http://services.parliament.uk//bills/2007-08/broadsauthority.html,2007-08,Broads Authority Act,PB,No,No,Yes,02.07.2009,Commons OBC - day 1: House of Commons,17.07.2007,4,27,Private Bill presented to Parliament,27.11.2006,http://www.publications.parliament.uk/pa/cm200607/cmselect/cmobcba0607/uncorr/ucba102.htm
http://services.parliament.uk//bills/2007-08/broadsauthority.html,2007-08,Broads Authority Act,PB,No,No,Yes,02.07.2009,Commons OBC - day 2: House of Commons,18.07.2007,5,27,Private Bill presented to Parliament,27.11.2006,http://www.publications.parliament.uk/pa/cm200607/cmselect/cmobcba0607/uncorr/ucba202.htm
http://services.parliament.uk//bills/2007-08/broadsauthority.html,2007-08,Broads Authority Act,PB,No,No,Yes,02.07.2009,Carry Over Motion: House of Commons,16.10.2007,6,27,Private Bill presented to Parliament,27.11.2006,http://www.publications.parliament.uk/pa/cm200607/cmhansrd/cm071016/debtext/71016-0001.htm#07101642000006
http://services.parliament.uk//bills/2007-08/broadsauthority.html,2007-08,Broads Authority Act,PB,No,No,Yes,02.07.2009,Carry Over Motion: House of Lords,22.10.2007,7,27,Private Bill presented to Parliament,27.11.2006,http://www.publications.parliament.uk/pa/ld200607/ldhansrd/text/71022-0002.htm#0710224000011
http://services.parliament.uk//bills/2007-08/broadsauthority.html,2007-08,Broads Authority Act,PB,No,No,Yes,02.07.2009,Bill reintroduced after suspension: House of Commons,13.11.2007,8,27,Private Bill presented to Parliament,27.11.2006,http://www.publications.parliament.uk/pa/cm200708/cmvote/71113v01.htm
http://services.parliament.uk//bills/2007-08/broadsauthority.html,2007-08,Broads Authority Act,PB,No,No,Yes,02.07.2009,Report Stage (Consideration): House of Commons,23.01.2008,9,27,Private Bill presented to Parliament,27.11.2006,http://www.publications.parliament.uk/pa/cm200708/cmhansrd/cm080123/debtext/80123-0001.htm#08012349000011
http://services.parliament.uk//bills/2007-08/broadsauthority.html,2007-08,Broads Authority Act,PB,No,No,Yes,02.07.2009,3rd Reading: House of Commons,07.05.2008,10,27,Private Bill presented to Parliament,27.11.2006,http://pubs1.tso.parliament.uk/pa/cm200708/cmhansrd/cm080507/debtext/80507-0015.htm#08050765000002
http://services.parliament.uk//bills/2007-08/broadsauthority.html,2007-08,Broads Authority Act,PB,No,No,Yes,02.07.2009,1st Reading (scroll down to item 7): House of Lords,07.05.2008,11,27,Private Bill presented to Parliament,27.11.2006,http://pubs1.tso.parliament.uk/pa/ld200708/minutes/080508/ldordpap.htm#minproc
http://services.parliament.uk//bills/2007-08/broadsauthority.html,2007-08,Broads Authority Act,PB,No,No,Yes,02.07.2009,2nd Reading: House of Lords,08.10.2008,12,27,Private Bill presented to Parliament,27.11.2006,http://pubs1.tso.parliament.uk/pa/ld200708/ldhansrd/text/81008-0011.htm#081008105000001
http://services.parliament.uk//bills/2007-08/broadsauthority.html,2007-08,Broads Authority Act,PB,No,No,Yes,02.07.2009,Carry Over motion: House of Lords,17.11.2008,13,27,Private Bill presented to Parliament,27.11.2006,http://www.publications.parliament.uk/pa/ld200708/ldhansrd/text/81117-0002.htm#0811175000012
http://services.parliament.uk//bills/2007-08/broadsauthority.html,2007-08,Broads Authority Act,PB,No,No,Yes,02.07.2009,Carry Over motion: House of Commons,19.11.2008,14,27,Private Bill presented to Parliament,27.11.2006,http://www.publications.parliament.uk/pa/cm200708/cmhansrd/cm081119/debtext/81119-0001.htm#08111982000012
http://services.parliament.uk//bills/2007-08/broadsauthority.html,2007-08,Broads Authority Act,PB,No,No,Yes,02.07.2009,Commons formal stages relating to carry over (see item 10): House of Commons,10.12.2008,15,27,Private Bill presented to Parliament,27.11.2006,http://www.parliament.the-stationery-office.co.uk/pa/cm200809/cmvote/81210v01.htm
http://services.parliament.uk//bills/2007-08/broadsauthority.html,2007-08,Broads Authority Act,PB,No,No,Yes,02.07.2009,Lords formal stages relating to carry over (see item 3): House of Lords,10.12.2008,16,27,Private Bill presented to Parliament,27.11.2006,http://www.publications.parliament.uk/pa/ld200809/minutes/081211/ldordpap.htm#minproc
http://services.parliament.uk//bills/2007-08/broadsauthority.html,2007-08,Broads Authority Act,PB,No,No,Yes,02.07.2009,Lords OBC Day 1: House of Lords,19.01.2009,17,27,Private Bill presented to Parliament,27.11.2006,http://www.publications.parliament.uk/pa/ld200809/ldselect/ldba/evid/ucba102.htm
http://services.parliament.uk//bills/2007-08/broadsauthority.html,2007-08,Broads Authority Act,PB,No,No,Yes,02.07.2009,Lords OBC Day 2: House of Lords,20.01.2009,18,27,Private Bill presented to Parliament,27.11.2006,http://www.publications.parliament.uk/pa/ld200809/ldselect/ldba/evid/ucba202.htm
http://services.parliament.uk//bills/2007-08/broadsauthority.html,2007-08,Broads Authority Act,PB,No,No,Yes,02.07.2009,Lords OBC Day 3: House of Lords,21.01.2009,19,27,Private Bill presented to Parliament,27.11.2006,http://www.publications.parliament.uk/pa/ld200809/ldselect/ldba/evid/ucba0302.htm
http://services.parliament.uk//bills/2007-08/broadsauthority.html,2007-08,Broads Authority Act,PB,No,No,Yes,02.07.2009,Lords OBC Day 4: House of Lords,22.01.2009,20,27,Private Bill presented to Parliament,27.11.2006,http://www.publications.parliament.uk/pa/ld200809/ldselect/ldba/evid/ucba0402.htm
http://services.parliament.uk//bills/2007-08/broadsauthority.html,2007-08,Broads Authority Act,PB,No,No,Yes,02.07.2009,Lords OBC Day 5: House of Lords,26.01.2009,21,27,Private Bill presented to Parliament,27.11.2006,http://www.publications.parliament.uk/pa/ld200809/ldselect/ldba/evid/ucba502.htm
http://services.parliament.uk//bills/2007-08/broadsauthority.html,2007-08,Broads Authority Act,PB,No,No,Yes,02.07.2009,Lords OBC Day 6: House of Lords,28.01.2009,22,27,Private Bill presented to Parliament,27.11.2006,http://www.publications.parliament.uk/pa/ld200809/ldselect/ldba/evid/ucba602.htm
http://services.parliament.uk//bills/2007-08/broadsauthority.html,2007-08,Broads Authority Act,PB,No,No,Yes,02.07.2009,Lords OBC Day 7: House of Lords,11.02.2009,23,27,Private Bill presented to Parliament,27.11.2006,http://www.publications.parliament.uk/pa/ld200809/ldselect/ldba/evid/ucba702.htm
http://services.parliament.uk//bills/2007-08/broadsauthority.html,2007-08,Broads Authority Act,PB,No,No,Yes,02.07.2009,Bill reported from Committee: House of Lords,26.02.2009,24,27,Private Bill presented to Parliament,27.11.2006,http://www.publications.parliament.uk/pa/ld200809/minutes/090226/ldordpap.htm#minproc
http://services.parliament.uk//bills/2007-08/broadsauthority.html,2007-08,Broads Authority Act,PB,No,No,Yes,02.07.2009,3rd Reading: House of Lords,11.06.2009,25,27,Private Bill presented to Parliament,27.11.2006,http://pubs1.tso.parliament.uk/pa/ld200809/ldhansrd/text/90611-0012.htm#09061139000747
http://services.parliament.uk//bills/2007-08/broadsauthority.html,2007-08,Broads Authority Act,PB,No,No,Yes,02.07.2009,Ping Pong,23.06.2009,26,27,Private Bill presented to Parliament,27.11.2006,NA
http://services.parliament.uk//bills/2007-08/broadsauthority.html,2007-08,Broads Authority Act,PB,No,No,Yes,02.07.2009,Royal Assent,02.07.2009,27,27,Private Bill presented to Parliament,27.11.2006,http://www.publications.parliament.uk/pa/ld200809/minutes/090706/ldordpap.htm#minproc
http://services.parliament.uk//bills/2007-08/cannabisseedsprohibition.html,2007-08,Cannabis Seeds (Prohibition) Bill,PMB-C,Yes,No,No,NA,1st Reading: House of Commons,09.07.2008,1,1,1st Reading: House of Commons,09.07.2008,http://www.publications.parliament.uk/pa/cm200708/cmhansrd/cm080709/debtext/80709-0006.htm#08070953000002
http://services.parliament.uk//bills/2007-08/canterburycitycouncil.html,2007-08,Canterbury City Council Bill,PB,No,No,No,NA,Petition to introduce a Private Bill presented to Parliament,27.11.2007,1,18,Petition to introduce a Private Bill presented to Parliament,27.11.2007,http://www.publications.parliament.uk/pa/ld200708/minutes/071128/ldordpap.htm#minproc
http://services.parliament.uk//bills/2007-08/canterburycitycouncil.html,2007-08,Canterbury City Council Bill,PB,No,No,No,NA,1st reading: House of Commons,22.01.2008,2,18,Petition to introduce a Private Bill presented to Parliament,27.11.2007,http://www.publications.parliament.uk/pa/cm200708/cmvote/80122v01.htm
http://services.parliament.uk//bills/2007-08/canterburycitycouncil.html,2007-08,Canterbury City Council Bill,PB,No,No,No,NA,2nd reading - 1st day: House of Commons,12.06.2008,3,18,Petition to introduce a Private Bill presented to Parliament,27.11.2007,http://www.publications.parliament.uk/pa/cm200708/cmhansrd/cm080612/debtext/80612-0014.htm#column_519
http://services.parliament.uk//bills/2007-08/canterburycitycouncil.html,2007-08,Canterbury City Council Bill,PB,No,No,No,NA,2nd reading - 2nd day: House of Commons,29.10.2008,4,18,Petition to introduce a Private Bill presented to Parliament,27.11.2007,http://www.publications.parliament.uk/pa/cm200708/cmhansrd/cm081029/debtext/81029-0013.htm#08102932000002
http://services.parliament.uk//bills/2007-08/canterburycitycouncil.html,2007-08,Canterbury City Council Bill,PB,No,No,No,NA,Unopposed Bill Committee - 1st day: House of Commons,08.07.2009,5,18,Petition to introduce a Private Bill presented to Parliament,27.11.2007,http://www.publications.parliament.uk/pa/cm200809/cmprbill/ubc/080709/ubc080709.htm
http://services.parliament.uk//bills/2007-08/canterburycitycouncil.html,2007-08,Canterbury City Council Bill,PB,No,No,No,NA,Bill reintroduced: House of Commons,10.12.2009,6,18,Petition to introduce a Private Bill presented to Parliament,27.11.2007,NA
http://services.parliament.uk//bills/2007-08/canterburycitycouncil.html,2007-08,Canterbury City Council Bill,PB,No,No,No,NA,3rd reading: House of Commons,14.01.2010,7,18,Petition to introduce a Private Bill presented to Parliament,27.11.2007,http://pubs1.tso.parliament.uk/pa/cm200910/cmhansrd/cm100114/debtext/100114-0012.htm#10011456000002
http://services.parliament.uk//bills/2007-08/canterburycitycouncil.html,2007-08,Canterbury City Council Bill,PB,No,No,No,NA,3rd reading: House of Commons,14.01.2010,8,18,Petition to introduce a Private Bill presented to Parliament,27.11.2007,http://pubs1.tso.parliament.uk/pa/cm200910/cmhansrd/cm100114/debtext/100114-0012.htm#10011456000002
http://services.parliament.uk//bills/2007-08/canterburycitycouncil.html,2007-08,Canterbury City Council Bill,PB,No,No,No,NA,1st reading: House of Lords,15.01.2010,9,18,Petition to introduce a Private Bill presented to Parliament,27.11.2007,http://www.publications.parliament.uk/pa/ld200910/minutes/100118/ldordpap.htm#minproc
http://services.parliament.uk//bills/2007-08/canterburycitycouncil.html,2007-08,Canterbury City Council Bill,PB,No,No,No,NA,Bill reintroduced - see item 12: House of Commons,13.07.2010,10,18,Petition to introduce a Private Bill presented to Parliament,27.11.2007,http://www.publications.parliament.uk/pa/cm201011/cmvote/100713v01.htm
http://services.parliament.uk//bills/2007-08/canterburycitycouncil.html,2007-08,Canterbury City Council Bill,PB,No,No,No,NA,Bill reintroduced - item 6: House of Lords,13.07.2010,11,18,Petition to introduce a Private Bill presented to Parliament,27.11.2007,http://www.publications.parliament.uk/pa/ld201011/minutes/100714/ldordpap.htm#minproc
http://services.parliament.uk//bills/2007-08/canterburycitycouncil.html,2007-08,Canterbury City Council Bill,PB,No,No,No,NA,2nd reading: House of Lords,19.10.2010,12,18,Petition to introduce a Private Bill presented to Parliament,27.11.2007,http://www.publications.parliament.uk/pa/ld201011/ldhansrd/text/101019-0001.htm#10101930000473
http://services.parliament.uk//bills/2007-08/canterburycitycouncil.html,2007-08,Canterbury City Council Bill,PB,No,No,No,NA,Instruction to Committee on the Bill: House of Lords,19.10.2010,13,18,Petition to introduce a Private Bill presented to Parliament,27.11.2007,http://www.publications.parliament.uk/pa/ld201011/minutes/101020/ldordpap.htm#minproc
