BillURL,SessionYr,DateAccessed,BillName,BillType,BillCat,LastChange,Stage,Sponsor1,Sponsor2,Sponsor1Inst,Sponsor2Inst,Agent,Promoter,LastStg,LastStgDate,NextStg,NextStgDate,BillTxtLnk1,BillTxtLnk2,BillTxtDate,BillTxtTitle,LatestNews,Summary,mpnameuseful,mpid_twfy,mpid_grdn,mpparty,mpmajority,mpentered,mpyearentered,mpconstituency,constid_grdn,mpmatch
http://services.parliament.uk//bills/2007-08/humanfertilisationandembryologyhl.html,2007-08,20120508,Human Fertilisation and Embryology [HL] Act,Government Bill,G,25.02.2009,Royal Assent,Lord Darzi of Denham,Alan Johnson,Department of Health,Department of Health,NA,NA,Royal Assent,13.11.2008,,,http://www.opsi.gov.uk/acts/acts2008/ukpga_20080022_en_1,,14.11.2008,Human Fertilisation and Embryology Act 2008. c.22. HTML version,," u'\n'            Keep up to date with the progress of Bills going through Parliament.          Sign up for email alerts or use our RSS feeds.        u'\n'      RSS feed for this Bill      u'\n'  Related information  u'\n'              Public Bill workshops           u'\n'        Want to learn more about engaging with Parliament’s scrutiny of legislation?       The Houses of Parliament’s Outreach Service holds free regular workshops open to anyone interested in engaging with Public Bills.    u'\n'              Guide to the passage of a Bill          u'\n'        Find out what happens at each stage of a Public Bill’s journey through Parliament      with the Passage of a Bill guide.    u'\n'              When does a Bill become law?          u'\n'        Explanation of what happens after Bills have been passed, and when laws may change.    u'\n'    Human rights    u'\n'       Do you have expertise or a special interest in human rights? The Joint Committee on Human Rights scrutinises the human rights implications of Government Bills.     u'\n'",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
http://services.parliament.uk//bills/2007-08/humanrightsact1998meaningofpublicfunction.html,2007-08,20120508,Human Rights Act 1998 (Meaning of Public Function) Bill,"Private Members' Bill (under the Ten Minute Rule, SO No 23)",PMB-C,30.10.2008,Commons,Andrew Dismore,NA,,NA,NA,NA,1st Reading : 1st Sitting: House of Commons,18.12.2007,,,http://www.publications.parliament.uk/pa/cm200708/cmbills/045/08045.i-i.html,,13.05.2008,Bill as introduced - html version,," u'\n'            Keep up to date with the progress of Bills going through Parliament.          Sign up for email alerts or use our RSS feeds.        u'\n'      RSS feed for this Bill      u'\n'  Related information  u'\n'              Public Bill workshops           u'\n'        Want to learn more about engaging with Parliament’s scrutiny of legislation?       The Houses of Parliament’s Outreach Service holds free regular workshops open to anyone interested in engaging with Public Bills.    u'\n'              Guide to the passage of a Bill          u'\n'        Find out what happens at each stage of a Public Bill’s journey through Parliament      with the Passage of a Bill guide.    u'\n'              When does a Bill become law?          u'\n'        Explanation of what happens after Bills have been passed, and when laws may change.    u'\n'",Andrew Dismore,NA,NA,NA,NA,NA,NA,NA,NA,MPNotFound
http://services.parliament.uk//bills/2007-08/illegallyloggedtimberprohibitionofsaleanddistribution.html,2007-08,20120508,Illegally Logged Timber (Prohibition of Sale and Distribution) Bill,"Private Members' Bill (under the Ten Minute Rule, SO No 23)",PMB-C,30.10.2008,Commons,Barry Gardiner,NA,,NA,NA,NA,1st Reading: House of Commons,02.04.2008,,,http://www.publications.parliament.uk/pa/cm200708/cmbills/094/08094.i-i.html,,03.04.2008,Bill as introduced - html version,"The Bill would make it illegal to sell, knowingly or not, timber that had been:"," u'\n'            Keep up to date with the progress of Bills going through Parliament.          Sign up for email alerts or use our RSS feeds.        u'\n'      RSS feed for this Bill      u'\n'  Related information  u'\n'              Public Bill workshops           u'\n'        Want to learn more about engaging with Parliament’s scrutiny of legislation?       The Houses of Parliament’s Outreach Service holds free regular workshops open to anyone interested in engaging with Public Bills.    u'\n'              Guide to the passage of a Bill          u'\n'        Find out what happens at each stage of a Public Bill’s journey through Parliament      with the Passage of a Bill guide.    u'\n'              When does a Bill become law?          u'\n'        Explanation of what happens after Bills have been passed, and when laws may change.    u'\n'",Barry Gardiner,10220,1868,Labour,8028,1997-05-01,1997,Brent North,754,OK
http://services.parliament.uk//bills/2007-08/immigrationdischargedgurkhashl.html,2007-08,20120508,Immigration (Discharged Gurkhas)  Bill [HL],Private Members' Bill (Starting in the House of Lords),PMB-L,23.02.2009,Lords,Lord Lee of Trafford,NA,,NA,NA,NA,3rd Reading: House of Lords,13.10.2008,,,http://www.publications.parliament.uk/pa/ld200708/ldbills/043/08043.1-i.html,,19.03.2008,Bill as Introduced - html version,," u'\n'            Keep up to date with the progress of Bills going through Parliament.          Sign up for email alerts or use our RSS feeds.        u'\n'      RSS feed for this Bill      u'\n'  Related information  u'\n'              Public Bill workshops           u'\n'        Want to learn more about engaging with Parliament’s scrutiny of legislation?       The Houses of Parliament’s Outreach Service holds free regular workshops open to anyone interested in engaging with Public Bills.    u'\n'              Guide to the passage of a Bill          u'\n'        Find out what happens at each stage of a Public Bill’s journey through Parliament      with the Passage of a Bill guide.    u'\n'              When does a Bill become law?          u'\n'        Explanation of what happens after Bills have been passed, and when laws may change.    u'\n'",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
http://services.parliament.uk//bills/2007-08/immigrationdischargedgurkhasno2.html,2007-08,20120508,Immigration (Discharged Gurkhas) (No. 2) Bill,"Private Members' Bill (under the Ten Minute Rule, SO No 23)",PMB-C,16.10.2008,Commons,Bob Russell,NA,,NA,NA,NA,1st Reading: House of Commons,07.05.2008,,,,,,,to amend the Immigration Rules in connection with the requirements for indefinite leave to enter and remain in the United Kingdom as a Gurkha discharged from the British Army," u'\n'            Keep up to date with the progress of Bills going through Parliament.          Sign up for email alerts or use our RSS feeds.        u'\n'      RSS feed for this Bill      u'\n'  Related information  u'\n'              Public Bill workshops           u'\n'        Want to learn more about engaging with Parliament’s scrutiny of legislation?       The Houses of Parliament’s Outreach Service holds free regular workshops open to anyone interested in engaging with Public Bills.    u'\n'              Guide to the passage of a Bill          u'\n'        Find out what happens at each stage of a Public Bill’s journey through Parliament      with the Passage of a Bill guide.    u'\n'              When does a Bill become law?          u'\n'        Explanation of what happens after Bills have been passed, and when laws may change.    u'\n'",Bob Russell,10521,4570,Liberal Democrat,6982,1997-05-01,1997,Colchester,837,OK
http://services.parliament.uk//bills/2007-08/interestratesmaximumlimit.html,2007-08,20120508,Interest Rates (Maximum Limit) Bill,"Private Members' Bill (under the Ten Minute Rule, SO No 23)",PMB-C,20.11.2008,Commons,Mr Jim devine,NA,,NA,NA,NA,1st Reading: House of Commons,12.11.2008,,,,,,,to make provision for a maximum limit for interest rates to be prescribed; and for connected purposes," u'\n'            Keep up to date with the progress of Bills going through Parliament.          Sign up for email alerts or use our RSS feeds.        u'\n'      RSS feed for this Bill      u'\n'  Related information  u'\n'              Public Bill workshops           u'\n'        Want to learn more about engaging with Parliament’s scrutiny of legislation?       The Houses of Parliament’s Outreach Service holds free regular workshops open to anyone interested in engaging with Public Bills.    u'\n'              Guide to the passage of a Bill          u'\n'        Find out what happens at each stage of a Public Bill’s journey through Parliament      with the Passage of a Bill guide.    u'\n'              When does a Bill become law?          u'\n'        Explanation of what happens after Bills have been passed, and when laws may change.    u'\n'",Jim devine,NA,NA,NA,NA,NA,NA,NA,NA,MPNotFound
http://services.parliament.uk//bills/2007-08/iraqwarinquiryhl.html,2007-08,20120508,Iraq War Inquiry  Bill [HL],Private Members' Bill (Starting in the House of Lords),PMB-L,23.02.2009,Lords,Lord McNally,NA,,NA,NA,NA,1st Reading: House of Lords,20.03.2008,2nd reading: House of Lords,Date to be announced,http://www.publications.parliament.uk/pa/ld200708/ldbills/045/08045.1-i.html,,25.03.2008,Bill as introduced - html version,," u'\n'            Keep up to date with the progress of Bills going through Parliament.          Sign up for email alerts or use our RSS feeds.        u'\n'      RSS feed for this Bill      u'\n'  Related information  u'\n'              Public Bill workshops           u'\n'        Want to learn more about engaging with Parliament’s scrutiny of legislation?       The Houses of Parliament’s Outreach Service holds free regular workshops open to anyone interested in engaging with Public Bills.    u'\n'              Guide to the passage of a Bill          u'\n'        Find out what happens at each stage of a Public Bill’s journey through Parliament      with the Passage of a Bill guide.    u'\n'              When does a Bill become law?          u'\n'        Explanation of what happens after Bills have been passed, and when laws may change.    u'\n'",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
http://services.parliament.uk//bills/2007-08/iraqwarinquiryno2.html,2007-08,20120508,Iraq War Inquiry (No. 2) Bill,Private Members' Bill (Presentation Bill),PMB-C,30.10.2008,Commons,Edward Davey,NA,,NA,NA,NA,1st Reading: House of Commons,20.03.2008,,,http://www.publications.parliament.uk/pa/cm200708/cmbills/091/08091.i-i.html,,05.06.2008,Bill as Ordered by the House of Commons - html version,," u'\n'            Keep up to date with the progress of Bills going through Parliament.          Sign up for email alerts or use our RSS feeds.        u'\n'      RSS feed for this Bill      u'\n'  Related information  u'\n'              Public Bill workshops           u'\n'        Want to learn more about engaging with Parliament’s scrutiny of legislation?       The Houses of Parliament’s Outreach Service holds free regular workshops open to anyone interested in engaging with Public Bills.    u'\n'              Guide to the passage of a Bill          u'\n'        Find out what happens at each stage of a Public Bill’s journey through Parliament      with the Passage of a Bill guide.    u'\n'              When does a Bill become law?          u'\n'        Explanation of what happens after Bills have been passed, and when laws may change.    u'\n'",Edward Davey,10155,1276,Liberal Democrat,7560,1997-05-01,1997,Kingston and Surbiton,1056,OK
http://services.parliament.uk//bills/2007-08/kidneytransplanthl.html,2007-08,20120508,Kidney Transplant Bill [HL],Private Members' Bill (Starting in the House of Lords),PMB-L,23.02.2009,Lords,Baroness Finlay of Llandaff,NA,,NA,NA,NA,2nd Reading: House of Lords,18.01.2008,Committee stage: House of Lords,Date to be announced,http://www.publications.parliament.uk/pa/ld200708/ldbills/011/08011.i-i.html,,29.11.2007,Bill as introduced - html version,A Bill to make provision about kidney donation.," u'\n'            Keep up to date with the progress of Bills going through Parliament.          Sign up for email alerts or use our RSS feeds.        u'\n'      RSS feed for this Bill      u'\n'  Related information  u'\n'              Public Bill workshops           u'\n'        Want to learn more about engaging with Parliament’s scrutiny of legislation?       The Houses of Parliament’s Outreach Service holds free regular workshops open to anyone interested in engaging with Public Bills.    u'\n'              Guide to the passage of a Bill          u'\n'        Find out what happens at each stage of a Public Bill’s journey through Parliament      with the Passage of a Bill guide.    u'\n'              When does a Bill become law?          u'\n'        Explanation of what happens after Bills have been passed, and when laws may change.    u'\n'",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
http://services.parliament.uk//bills/2007-08/landusegardenprotection.html,2007-08,20120508,Land Use (Garden Protection) Bill,"Private Members' Bill (under the Ten Minute Rule, SO No 23)",PMB-C,30.10.2008,Commons,Caroline Spelman,NA,,NA,NA,NA,1st Reading: House of Commons,18.03.2008,,,http://www.publications.parliament.uk/pa/cm200708/cmbills/088/0800088.1-i.html,,12.06.2008,Bill as ordered by the House of Commons - html version,The Bill would require planning authorities to have special regard to the desirability of preserving gardens and urban green spaces. Current planning guidance provides some protection for public open space but not for private gardens. The Bill has been drafted in response to concerns that too many private gardens are used to provide for house building.," u'\n'            Keep up to date with the progress of Bills going through Parliament.          Sign up for email alerts or use our RSS feeds.        u'\n'      RSS feed for this Bill      u'\n'  Related information  u'\n'              Public Bill workshops           u'\n'        Want to learn more about engaging with Parliament’s scrutiny of legislation?       The Houses of Parliament’s Outreach Service holds free regular workshops open to anyone interested in engaging with Public Bills.    u'\n'              Guide to the passage of a Bill          u'\n'        Find out what happens at each stage of a Public Bill’s journey through Parliament      with the Passage of a Bill guide.    u'\n'              When does a Bill become law?          u'\n'        Explanation of what happens after Bills have been passed, and when laws may change.    u'\n'",Caroline Spelman,10559,4915,Conservative,16253,1997-05-01,1997,Meriden,1118,OK
http://services.parliament.uk//bills/2007-08/leaseholdreform.html,2007-08,20120508,Leasehold Reform Bill,Private Members' Bill (Ballot Bill),PMB-C,30.10.2008,Commons,Simon Hughes,NA,,NA,NA,NA,2nd Reading: House of Commons,22.02.2008,,,http://www.publications.parliament.uk/pa/cm200708/cmbills/032/08032.i-i.html,,20.02.2008,Bill as introduced - html version,," u'\n'            Keep up to date with the progress of Bills going through Parliament.          Sign up for email alerts or use our RSS feeds.        u'\n'      RSS feed for this Bill      u'\n'  Related information  u'\n'              Public Bill workshops           u'\n'        Want to learn more about engaging with Parliament’s scrutiny of legislation?       The Houses of Parliament’s Outreach Service holds free regular workshops open to anyone interested in engaging with Public Bills.    u'\n'              Guide to the passage of a Bill          u'\n'        Find out what happens at each stage of a Public Bill’s journey through Parliament      with the Passage of a Bill guide.    u'\n'              When does a Bill become law?          u'\n'        Explanation of what happens after Bills have been passed, and when laws may change.    u'\n'",Simon Hughes,10298,2594,Liberal Democrat,8530,1983-02-24,1983,Bermondsey and Old Southwark,1475,OK
http://services.parliament.uk//bills/2007-08/leedscitycouncil.html,2007-08,20120508,Leeds City Council Bill,Private Bill,PB,29.03.2012,Lords,NA,NA,NA,NA,Sharpe Pritchard,,Committee stage: House of Lords,24.11.2011,3rd reading: House of Lords,Date to be announced,,,,,," u'\n'  If you are ""specially and directly affected"" by this bill you may oppose the bill or seek its amendment before a Select Committee in either or both Houses.  If you present a ""petition"" against the bill at the appropriate times you may be able to have your views on the bill heard by the Committee (in whichever House you petition).There are specific times when petitions can be presented.      The petitioning period in the House of Commons ended on 30 January 2008.    The petitioning period in the House of Lords ended on 8 February 2010.     There will be no further opportunity to petition against the Bill in Parliament.   No petitions were deposited against the Bill in the House of Commons, 1 petition was deposited in the House of Lords. Petitions can be accessed from the ""Bill documents"" link on the left hand side of this webpage.  u'\n'  Summary of the Bill  u'\n'  The Bill makes provisions relating to street trading and consumer protection in the city, in particular by:     allowing the Council to regulate services offered on the street as well as the sale of goods </li><li>altering the exemption enjoyed by holders of a pedlar’s certificate from the street trading regime in the Local Government (Miscellaneous Provisions) Act 1982</li><li>empowering council officers or the police to seize goods and equipment when they believe a street trading offence has been committed</li><li>empowering courts to order the forfeiture of such articles</li><li>enabling council officers to serve fixed penalty notices for street trading offences.</li></ul> <p>This Bill has been carried over from the previous Session.</p> u'\n'",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
http://services.parliament.uk//bills/2007-08/localauthoritiessocialequalityaudits.html,2007-08,20120508,Local Authorities (Social Equality Audits) Bill,"Private Members' Bill (under the Ten Minute Rule, SO No 23)",PMB-C,20.10.2008,Commons,Ms Karen Buck,NA,,NA,NA,NA,1st Reading: House of Commons,17.06.2008,,,,,,,"to require local authorities to collate and publish specific, economic and other data on an annual basis; and for connected puposes"," u'\n'            Keep up to date with the progress of Bills going through Parliament.          Sign up for email alerts or use our RSS feeds.        u'\n'      RSS feed for this Bill      u'\n'  Related information  u'\n'              Public Bill workshops           u'\n'        Want to learn more about engaging with Parliament’s scrutiny of legislation?       The Houses of Parliament’s Outreach Service holds free regular workshops open to anyone interested in engaging with Public Bills.    u'\n'              Guide to the passage of a Bill          u'\n'        Find out what happens at each stage of a Public Bill’s journey through Parliament      with the Passage of a Bill guide.    u'\n'              When does a Bill become law?          u'\n'        Explanation of what happens after Bills have been passed, and when laws may change.    u'\n'",Karen Buck,10075,697,Labour,2126,1997-05-01,1997,Westminster North,1434,OK
http://services.parliament.uk//bills/2007-08/localauthoritypowerselectioncampaigns.html,2007-08,20120508,Local Authority Powers (Election Campaigns) Bill,"Private Members' Bill (under the Ten Minute Rule, SO No 23)",PMB-C,20.10.2008,Commons,Mr Tobias Ellwood,NA,,NA,NA,NA,1st Reading: House of Commons,19.03.2008,,,,,,,A Bill to impose restrictions on the types of decisions that local authorities can take during specified periods prior to local elections; and for connected purposes," u'\n'            Keep up to date with the progress of Bills going through Parliament.          Sign up for email alerts or use our RSS feeds.        u'\n'      RSS feed for this Bill      u'\n'  Related information  u'\n'              Public Bill workshops           u'\n'        Want to learn more about engaging with Parliament’s scrutiny of legislation?       The Houses of Parliament’s Outreach Service holds free regular workshops open to anyone interested in engaging with Public Bills.    u'\n'              Guide to the passage of a Bill          u'\n'        Find out what happens at each stage of a Public Bill’s journey through Parliament      with the Passage of a Bill guide.    u'\n'              When does a Bill become law?          u'\n'        Explanation of what happens after Bills have been passed, and when laws may change.    u'\n'",Tobias Ellwood,11437,6194,Conservative,7728,2005-05-05,2005,Bournemouth East,744,OK
http://services.parliament.uk//bills/2007-08/localtransporthl.html,2007-08,20120508,Local Transport [HL] Act,Government Bill,G,25.02.2009,Royal Assent,Lord Bassam of Brighton,Ruth Kelly,Department for Transport,Department for Transport,NA,NA,Royal Assent,26.11.2008,,,,,,,," u'\n'            Keep up to date with the progress of Bills going through Parliament.          Sign up for email alerts or use our RSS feeds.        u'\n'      RSS feed for this Bill      u'\n'  Related information  u'\n'              Public Bill workshops           u'\n'        Want to learn more about engaging with Parliament’s scrutiny of legislation?       The Houses of Parliament’s Outreach Service holds free regular workshops open to anyone interested in engaging with Public Bills.    u'\n'              Guide to the passage of a Bill          u'\n'        Find out what happens at each stage of a Public Bill’s journey through Parliament      with the Passage of a Bill guide.    u'\n'              When does a Bill become law?          u'\n'        Explanation of what happens after Bills have been passed, and when laws may change.    u'\n'    Human rights    u'\n'       Do you have expertise or a special interest in human rights? The Joint Committee on Human Rights scrutinises the human rights implications of Government Bills.     u'\n'",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
http://services.parliament.uk//bills/2007-08/londonlocalauthoritiesshoppingbags.html,2007-08,20120508,London Local Authorities (Shopping Bags) Bill,Private Bill,PB,27.11.2008,Commons,NA,NA,NA,NA,Sharpe Pritchard,,1st Reading: House of Commons,22.01.2008,,,,,,,," u'\n'  If you are ""specially and directly affected"" by this bill (or the Additional Provision) you may oppose the bill or seek its amendment before a Select Committee in either or both Houses.  If you present a ""petition"" against the bill at the appropriate times you may be able to have your views on the bill heard by the Committee (in whichever House you petition).There are specific times when petitions can be presented.    The petitioning period to petition against the Bill in the House of Commons ended on 30 January 2008.  There will be a further opportunity to petition against the Bill if it reaches the House of Lords.  For further information please  contact  the House of Lords Private Bill Office.  It is still possible to petition against the Additional Provision in the Commons. You should  contact  the House of Commons Private Bill Office as soon as possible.     The Bill is opposed, 7 petitions were presented against the Bill in the House of Commons.  u'\n'  Summary of the Bill  u'\n' <p>The Bill introduces a prohibition on the distribution of free, throw-away shopping bags by retailers in the capital, and gives powers to local authorities to enforce this. Some exemptions apply:</p> <ul><li>small bags used to contain any unpackaged food for human or animal consumption </li><li>bags used for packaging any goods and sealed before the goods are offered for retail sale or supply</li><li>bags sold for use by the customer away from the premises at which they are sold</li><li>bags provided to the customer for the transmission of goods to the retailer</li><li>bags designed to be used for the disposal of waste</li><li>bags used to contain goods sold on board a ship, aircraft, train or bus used for carrying passengers.</li></ul> u'\n'",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
http://services.parliament.uk//bills/2007-08/londonlocalauthoritieshl.html,2007-08,20120508,London Local Authorities Act,Private Bill,PB,28.03.2012,Royal Assent,NA,NA,NA,NA,Sharpe Pritchard,Westminster City Council,Royal Assent,27.03.2012,,,,,,,Following agreement by both Houses on the text of the Bill it received Royal Assent on 27 March.," u'\n'  There are specific times when petitions can be presented. If you are ""specially and directly affected"" by this bill you may oppose the Bill or seek its amendment before a Select Committee in either or both Houses.  If you present a ""petition"" against the Bill at the appropriate times you may be able to have your views on the Bill heard by the Committee (in whichever House you petition).     Petitions against the additional provision.  The petitioning period against the additional provision has now ended.  The petitioning period for petitions against the Bill in the House of Lords ended on 6 February 2008.   The petitioning period in the House of Commons ended on 14 December 2009     There will be no further opportunities to deposit petitions against the bill in either House.   The Bill was opposed in the Lords, 4 petitions were presented against the Bill in the House of Lords (one was subsequently withdrawn). The Bill is opposed in the Commons 3 petitions were deposited there.   Petitions can be accessed from the ""Bill documents"" link on the left hand side of this webpage.  u'\n'  Summary of the Bill  u'\n'  The Bill confers a range of further powers upon local authorities in London, including:  <ul><li><div>the issuing of penalty charges for littering and dog-related offences </div></li><li><div>miscellaneous provisions related to public health, environmental protection and highways</div></li><li><div>provision for local authorities to serve management orders on owners of houses in multiple occupation that require maintenance</div></li><li><div>changes to the powers of entry by ‘appropriate officers’ to houses</div></li><li><div>miscellaneous provisions for the licensing of premises.</div></li></ul> u'\n'",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
http://services.parliament.uk//bills/2007-08/londonlocalauthoritiesandtransportforlondon.html,2007-08,20120508,London Local Authorities and Transport for London Act,Private Bill,PB,12.08.2008,Royal Assent,NA,NA,NA,NA,Sharpe Pritchard,Westminster City Council and Transport for London,Royal Assent (scroll down to item 21),21.07.2008,,,http://www.opsi.gov.uk/acts/localact2008/pdf/ukla_20080003_en.pdf,,28.07.2008,,," u'\n'  There will be no further opportunities to petition against this bill.    Commons petitioning period ended 25.01.05    Lords petitioning period ended 15.12.05   u'\n'  Summary of the Bill  u'\n'  London Local Authorities and Transport for London Bill   The Bill gives the London Borough Councils and Transport for London (TfL) further miscellaneous powers in respect of their responsibilities as highway, traffic and street authorities. These powers include:    extending various provisions covering the procedures for immobilisation, removal and disposal of illegally parked vehicles  recovering release fees from a vehicle’s owner when an immobilisation device fixed to the vehicle by a parking attendant has been removed from the vehicle unlawfully  enabling parking attendants and other authorised officers, when carrying out their functions, to remove anything that obscures a registration mark  extending the limitation on the period within which a parking authority can serve a notice to a vehicle owner for parking contraventions</li><li>enabling councils and TfL to take additional enforcement action in cases where three or more penalty charges remain unpaid in respect of a particular vehicle</li><li>prohibiting parking on footways and verges which form part of an urban road, unless the Highway Authority has specifically allowed parking in the area</li><li>enabling the authorities to ensure that road traffic signs and traffic enforcement cameras are kept unobscured by overhanging vegetation</li><li>enabling a traffic authority to prohibit or restrict traffic on roads so that film-making may take place, including the closing of roads so that members of the public can watch the film-making.</li></ul> <p>Further information can be found in the Explanatory Memorandum that accompanies the Bill.</p> <p><a href=""http://www.publications.parliament.uk/pa/ld200708/ldprbill/006/07001x--.htm"">Read the Explanatory Memorandum</a></p> u'\n'",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
http://services.parliament.uk//bills/2007-08/londonlocalauthoritiesandtransportforlondonno2hl.html,2007-08,20120508,London Local Authorities and Transport for London (No. 2) Bill [HL],Private Bill,PB,29.03.2012,Commons,NA,NA,NA,NA,Sharpe Pritchard,,2nd reading: House of Commons,06.03.2012,,,,,,,," u'\n'  The petitioning periods in both Houses of Parliament have now closed, and there will be no further opportunities to petition against this Bill.    The Bill was opposed in both Houses. In the House of Commons, four petitions against the Bill were lodged. In the House of Lords, three petitions were presented, one of which was subsequently withdrawn.  u'\n'  Summary of the Bill  u'\r\n            The Bill (as introduced) empowers London boroughs and Transport for London (TfL) to:'       recover the cost of repairing any damage caused to footpaths or roads by building work being carried out on an adjacent site  take more effective enforcement action on builders’ skips that are not properly lit and covered when placed on paths or roads</li><li>require any objects placed on pavements or roads to be removed and disposed of to ensure the good management of the highway</li><li>recover from the organisers of large scale public events, like football matches or concerts, the cost of any additional traffic management and street cleaning needed as a result of those events</li><li>enforce road traffic regulations effectively against owners of pedicabs or cycle rickshaws</li><li>establish stiffer penalties for cyclists who put pedestrians at risk by riding on footpaths</li><li>issue penalties to motorists encroaching into the special advanced stopping boxes set aside for cyclists at busy junctions</li></ul> u'\n'",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
http://services.parliament.uk//bills/2007-08/managementofdementiaincarehomes.html,2007-08,20120508,Management of Dementia in Care Homes Bill,"Private Members' Bill (under the Ten Minute Rule, SO No 23)",PMB-C,16.10.2008,Commons,David Taylor,NA,,NA,NA,NA,1st Reading: House of Commons,14.05.2008,,,,,,,"to regulate the prescription of anti-psychotic drugs for people with dementia in care homes; to require the introduction of protocols for the prescribing, monitoring and review of such medication; to make dementia training, including the use of anti-psychotics, mandatory for care home staff; to require care homes to obtain support from specified external services; and for connected purposes"," u'\n'            Keep up to date with the progress of Bills going through Parliament.          Sign up for email alerts or use our RSS feeds.        u'\n'      RSS feed for this Bill      u'\n'  Related information  u'\n'              Public Bill workshops           u'\n'        Want to learn more about engaging with Parliament’s scrutiny of legislation?       The Houses of Parliament’s Outreach Service holds free regular workshops open to anyone interested in engaging with Public Bills.    u'\n'              Guide to the passage of a Bill          u'\n'        Find out what happens at each stage of a Public Bill’s journey through Parliament      with the Passage of a Bill guide.    u'\n'              When does a Bill become law?          u'\n'        Explanation of what happens after Bills have been passed, and when laws may change.    u'\n'",David Taylor,NA,NA,NA,NA,NA,NA,NA,NA,MPNotFound
http://services.parliament.uk//bills/2007-08/manchestercitycouncilhl.html,2007-08,20120508,Manchester City Council Act,Private Bill,PB,21.10.2011,Royal Assent,NA,NA,NA,NA,Sharpe Pritchard,Manchester City Council,Royal Assent,08.04.2010,,,http://www.opsi.gov.uk/acts/localact2010/ukla_20100003_en_1,http://www.opsi.gov.uk/acts/localact2010/pdf/ukla_20100003_en.pdf,12.04.2010,Manchester City Council Act 2010 c.iii ,," u'\n'  There will be no further opportunities to petition against this Bill.    Lords petitioning period ended 6.2.07  Commons petitioning period ended 10.12.07    The Bill was opposed in both Houses. 1 petition was deposited against the Bill in the House of Lords and 1 petition in the House of Commons.  u'\n'  Summary of the Bill  u'\n'  The Bill makes provisions relating to street trading and consumer protection in the city, in particular by:    allowing the Council to regulate services offered on the street   altering the exemption enjoyed by holders of a pedlar’s certificate from the street trading regime in the Local Government (Miscellaneous Provisions) Act 1982  empowering council officers or the police to seize goods and equipment when they believe a street trading offence has been committed  empowering courts to order the forfeiture of such goods and equipment</li><li>enabling council officers to serve fixed penalty notices for street trading offences.</li></ul> <p>Further information can be found in the Explanatory Memorandum that accompanies the Bill.</p> <p><a href=""http://www.publications.parliament.uk/pa/cm200708/cmprbill/002/08002x--.htm"">Read the Explanatory Memorandum</a></p> u'\n'",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
http://services.parliament.uk//bills/2007-08/membersofparliamentpayandresponsibilities.html,2007-08,20120508,Members of Parliament (Pay and Responsibilities) Bill,"Private Members' Bill (under the Ten Minute Rule, SO No 23)",PMB-C,15.12.2008,Commons,Mr Peter Lilley,NA,,NA,NA,NA,1st Reading: House of Commons,03.06.2008,,,,,,,to require the Senior Salaries Review Body to take account of transfers of powers between Parliament and European Union institutions when making recommendations on the pay of Members of Parliament; and for connected purposes," u'\n'            Keep up to date with the progress of Bills going through Parliament.          Sign up for email alerts or use our RSS feeds.        u'\n'      RSS feed for this Bill      u'\n'  Related information  u'\n'              Public Bill workshops           u'\n'        Want to learn more about engaging with Parliament’s scrutiny of legislation?       The Houses of Parliament’s Outreach Service holds free regular workshops open to anyone interested in engaging with Public Bills.    u'\n'              Guide to the passage of a Bill          u'\n'        Find out what happens at each stage of a Public Bill’s journey through Parliament      with the Passage of a Bill guide.    u'\n'              When does a Bill become law?          u'\n'        Explanation of what happens after Bills have been passed, and when laws may change.    u'\n'",Peter Lilley,10362,3130,Conservative,15271,1983-06-09,1983,Hitchin and Harpenden,1023,OK
